Wavelength,Intensity
403.0689655172414,0.3574193548387097
404.2241379310345,0.9165591397849466
405.37931034482756,1.7423655913978493
406.5344827586207,5.430537634408601
407.68965517241384,22.19827956989247
408.84482758620686,45.54021505376344
410.0,53.64559139784946
411.15517241379314,54.56172043010753
412.3103448275862,54.26494623655914
413.4655172413793,54.424086021505374
414.62068965517244,54.454193548387096
415.7758620689655,54.76817204301075
416.9310344827586,54.89290322580645
418.08620689655174,55.13591397849462
419.2413793103448,54.93376344086021
420.3965517241379,54.75311827956989
421.55172413793105,54.40043010752688
422.7068965517241,53.86279569892473
423.8620689655172,52.97462365591397
425.01724137931035,47.43268817204301
426.17241379310343,31.5810752688172
427.32758620689657,16.277849462365594
428.48275862068965,8.847741935483871
429.6379310344828,5.320860215053763
430.7931034482759,3.4369892473118275
