Wavelength,Intensity
403.0689655172414,1.0655913978494613
404.2241379310345,2.9967741935483865
405.37931034482756,7.762365591397847
406.5344827586207,35.42903225806451
407.68965517241384,57.016129032258064
408.84482758620686,66.01182795698925
410.0,68.77741935483871
411.15517241379314,68.74731182795699
412.3103448275862,67.43978494623656
413.4655172413793,66.06344086021505
414.62068965517244,64.51290322580645
415.7758620689655,64.29354838709678
416.9310344827586,64.06344086021505
418.08620689655174,63.665591397849454
419.2413793103448,64.45483870967742
420.3965517241379,64.0010752688172
421.55172413793105,63.83978494623656
422.7068965517241,63.233333333333334
423.8620689655172,59.099999999999994
425.01724137931035,37.45483870967742
426.17241379310343,19.254838709677415
427.32758620689657,10.325806451612904
