Wavelength,Intensity
403.0689655172414,0.09122807017543855
404.2241379310345,0.35789473684210515
405.37931034482756,0.624561403508772
406.5344827586207,0.6526315789473683
407.68965517241384,0.8912280701754386
408.84482758620686,1.1298245614035087
410.0,1.8736842105263158
411.15517241379314,2.2526315789473683
412.3103448275862,2.0
413.4655172413793,2.4771929824561405
414.62068965517244,3.2070175438596493
415.7758620689655,3.487719298245614
416.9310344827586,3.9228070175438594
418.08620689655174,4.343859649122807
419.2413793103448,5.073684210526316
420.3965517241379,5.368421052631579
421.55172413793105,6.196491228070175
422.7068965517241,7.908771929824562
423.8620689655172,9.817543859649122
425.01724137931035,11.894736842105264
426.17241379310343,13.789473684210526
427.32758620689657,16.063157894736843
428.48275862068965,19.12280701754386
429.6379310344828,22.294736842105262
430.7931034482759,26.54736842105263
431.94827586206895,30.645614035087718
433.1034482758621,35.291228070175436
434.2586206896552,39.93684210526315
435.41379310344826,45.76140350877193
436.5689655172414,50.603508771929825
437.7241379310345,55.796491228070174
438.87931034482756,59.92280701754385
440.0344827586207,62.92631578947368
441.1896551724138,65.04561403508771
442.3448275862069,66.15438596491228
443.5,66.18245614035088
444.65517241379314,65.69122807017544
445.8103448275862,65.36842105263158
446.9655172413793,63.38947368421053
448.12068965517244,60.62456140350877
449.2758620689655,56.680701754385964
450.4310344827586,52.3719298245614
451.58620689655174,46.12631578947368
452.7413793103448,38.33684210526315
453.8965517241379,29.53684210526316
455.05172413793105,21.12982456140351
456.2068965517241,13.452631578947368
457.3620689655172,8.035087719298247
458.51724137931035,5.003508771929825
459.67241379310343,2.617543859649123
