Wavelength,Intensity
403.0689655172414,3.4107407407407386
404.2241379310345,5.429259259259258
405.37931034482756,7.429259259259258
406.5344827586207,9.288518518518519
407.68965517241384,10.82185185185185
408.84482758620686,12.407037037037032
410.0,13.532962962962959
411.15517241379314,14.421851851851851
412.3103448275862,15.577407407407403
413.4655172413793,16.2737037037037
414.62068965517244,16.82185185185185
415.7758620689655,17.144074074074073
416.9310344827586,17.725555555555555
418.08620689655174,18.158888888888885
419.2413793103448,17.99592592592592
420.3965517241379,18.08111111111111
421.55172413793105,17.836666666666662
422.7068965517241,17.777407407407406
423.8620689655172,17.87
425.01724137931035,17.955185185185183
426.17241379310343,17.814444444444444
427.32758620689657,17.795925925925925
428.48275862068965,18.066296296296297
429.6379310344828,17.72185185185185
430.7931034482759,17.688518518518517
431.94827586206895,17.310740740740737
433.1034482758621,16.662592592592592
434.2586206896552,16.725555555555555
435.41379310344826,16.481111111111108
436.5689655172414,16.21814814814815
437.7241379310345,16.292222222222218
438.87931034482756,15.847777777777775
440.0344827586207,15.473703703703702
441.1896551724138,15.399629629629626
442.3448275862069,15.262592592592593
443.5,15.140370370370366
444.65517241379314,14.621851851851847
445.8103448275862,14.340370370370369
446.9655172413793,14.151481481481479
448.12068965517244,13.955185185185183
449.2758620689655,14.121851851851847
450.4310344827586,14.258888888888887
451.58620689655174,14.75518518518518
452.7413793103448,15.147777777777772
453.8965517241379,15.677407407407404
455.05172413793105,16.125555555555554
456.2068965517241,16.984814814814815
457.3620689655172,17.84037037037037
458.51724137931035,18.795925925925925
459.67241379310343,20.507037037037033
460.82758620689657,21.781111111111105
461.98275862068965,23.229259259259255
463.1379310344828,24.973703703703702
464.2931034482759,26.881111111111107
465.44827586206895,28.832962962962963
466.6034482758621,30.99592592592592
467.7586206896552,33.07740740740741
468.91379310344826,35.103333333333325
470.0689655172414,37.31074074074074
471.2241379310345,39.01074074074073
472.37931034482756,40.410740740740735
473.5344827586207,41.84777777777778
474.6896551724138,42.61074074074074
475.8448275862069,43.15888888888888
477.0,43.514444444444436
478.15517241379314,43.8737037037037
479.3103448275862,42.51074074074073
480.4655172413793,41.514444444444436
481.62068965517244,39.88851851851851
482.7758620689655,38.15148148148148
483.9310344827586,37.255185185185184
485.08620689655174,37.53666666666666
486.2413793103448,38.74777777777777
487.3965517241379,40.044074074074075
488.55172413793105,41.42185185185184
489.7068965517241,42.5737037037037
490.86206896551727,43.43296296296296
492.01724137931035,44.2811111111111
493.17241379310343,45.155185185185175
494.32758620689657,45.89962962962963
495.48275862068965,46.53666666666666
496.6379310344828,46.95888888888888
497.7931034482759,47.288518518518515
498.94827586206895,47.44037037037036
500.1034482758621,47.19592592592592
501.2586206896552,47.307037037037034
502.41379310344826,47.40703703703703
503.5689655172414,47.5811111111111
504.7241379310345,47.64037037037036
505.87931034482756,47.78481481481481
507.0344827586207,47.788518518518515
508.1896551724138,47.62555555555555
509.3448275862069,47.71444444444444
510.5,47.655185185185175
511.6551724137931,47.632962962962964
512.8103448275862,47.60703703703703
513.9655172413793,47.49592592592592
515.1206896551724,47.32185185185185
516.2758620689655,47.307037037037034
517.4310344827586,47.269999999999996
518.5862068965517,47.09222222222222
519.7413793103449,47.0737037037037
520.8965517241379,47.03666666666666
522.051724137931,46.777407407407395
523.2068965517242,46.59222222222222
524.3620689655172,46.31074074074074
525.5172413793103,46.014444444444436
526.6724137931035,45.72185185185185
527.8275862068965,45.236666666666665
528.9827586206897,44.73296296296296
530.1379310344828,44.42185185185184
531.2931034482758,44.00333333333333
532.448275862069,43.22925925925925
533.6034482758621,42.61814814814814
534.7586206896551,41.97
535.9137931034483,41.31814814814814
537.0689655172414,40.499629629629624
538.2241379310345,39.777407407407395
539.3793103448276,39.02185185185185
540.5344827586207,37.9774074074074
541.6896551724138,36.98851851851852
542.8448275862069,36.04037037037037
544.0,35.50333333333333
545.1551724137931,40.32555555555555
546.3103448275862,51.76259259259258
547.4655172413793,60.74037037037037
548.6206896551724,68.68111111111111
549.7758620689655,74.81814814814814
550.9310344827586,79.61444444444444
552.0862068965517,83.55148148148147
553.2413793103449,86.99222222222221
554.3965517241379,89.25148148148148
555.551724137931,91.55888888888889
556.7068965517242,92.91444444444444
557.8620689655172,93.82925925925926
559.0172413793103,94.10333333333332
560.1724137931035,94.26629629629629
561.3275862068965,93.51074074074073
562.4827586206897,92.74777777777777
563.6379310344828,91.45518518518517
564.7931034482758,90.11444444444444
565.948275862069,88.21814814814815
567.1034482758621,86.25148148148148
568.2586206896551,84.42185185185184
569.4137931034483,82.89222222222222
570.5689655172414,81.10333333333332
571.7241379310345,78.98851851851852
572.8793103448276,77.04037037037037
574.0344827586207,74.99592592592592
575.1896551724138,73.22555555555554
576.3448275862069,71.47
577.5,69.53296296296296
578.6551724137931,68.00333333333333
579.8103448275862,66.21444444444444
580.9655172413793,64.3774074074074
582.1206896551724,62.94037037037036
583.2758620689655,61.09222222222222
584.4310344827586,59.45148148148148
585.5862068965517,58.31074074074074
586.7413793103449,57.47370370370369
587.8965517241379,56.66259259259259
589.051724137931,56.166296296296295
590.2068965517242,54.7811111111111
591.3620689655172,54.58851851851851
592.5172413793103,53.58851851851851
593.6724137931035,53.32555555555555
594.8275862068965,52.33296296296295
595.9827586206897,50.788518518518515
597.1379310344828,49.52925925925925
598.2931034482758,48.01074074074073
599.448275862069,46.43666666666667
600.6034482758621,44.795925925925914
601.7586206896551,42.49592592592592
602.9137931034483,40.55888888888889
604.0689655172414,38.31074074074074
605.2241379310345,35.73296296296296
606.3793103448276,32.77740740740741
607.5344827586207,29.99592592592592
608.6896551724138,26.72185185185185
609.8448275862069,23.11074074074074
