Wavelength,Intensity
403.0689655172414,28.118390804597702
404.2241379310345,31.564367816091952
405.37931034482756,34.93218390804598
406.5344827586207,38.826436781609196
407.68965517241384,42.750574712643676
408.84482758620686,46.07701149425288
410.0,49.46091954022989
411.15517241379314,52.34827586206897
412.3103448275862,55.44022988505747
413.4655172413793,58.35747126436781
414.62068965517244,61.394252873563225
415.7758620689655,64.01954022988505
416.9310344827586,66.8632183908046
418.08620689655174,69.4609195402299
419.2413793103448,72.05862068965519
420.3965517241379,74.09540229885059
421.55172413793105,76.16436781609195
422.7068965517241,77.9
423.8620689655172,79.7183908045977
425.01724137931035,81.69080459770115
426.17241379310343,83.26781609195402
427.32758620689657,84.57816091954024
428.48275862068965,85.47241379310344
429.6379310344828,86.24942528735633
430.7931034482759,86.75057471264367
431.94827586206895,87.03333333333333
433.1034482758621,87.17586206896553
434.2586206896552,87.19655172413792
435.41379310344826,86.61264367816091
436.5689655172414,85.79425287356321
437.7241379310345,84.87701149425288
438.87931034482756,83.8264367816092
440.0344827586207,82.61264367816091
441.1896551724138,81.26551724137931
442.3448275862069,79.26091954022988
443.5,77.87701149425288
444.65517241379314,76.29080459770114
445.8103448275862,74.57816091954024
446.9655172413793,72.44022988505748
448.12068965517244,70.40114942528734
449.2758620689655,68.42183908045976
450.4310344827586,65.81494252873563
451.58620689655174,63.55287356321839
452.7413793103448,61.42183908045977
453.8965517241379,59.40804597701149
455.05172413793105,57.17586206896552
456.2068965517241,55.12528735632184
457.3620689655172,52.93218390804598
458.51724137931035,50.63333333333333
459.67241379310343,48.350574712643684
460.82758620689657,45.99885057471264
461.98275862068965,43.40344827586207
463.1379310344828,41.06091954022988
464.2931034482759,38.70919540229885
465.44827586206895,36.56436781609195
466.6034482758621,34.87011494252874
467.7586206896552,33.543678160919534
468.91379310344826,32.37816091954023
470.0689655172414,31.362068965517246
471.2241379310345,30.686206896551724
472.37931034482756,30.48620689655172
473.5344827586207,30.44942528735632
474.6896551724138,30.417241379310347
475.8448275862069,30.42183908045977
477.0,30.863218390804597
478.15517241379314,31.442528735632187
479.3103448275862,31.814942528735635
480.4655172413793,32.656321839080455
481.62068965517244,33.688505747126435
482.7758620689655,34.782758620689656
483.9310344827586,35.9
485.08620689655174,37.23793103448276
486.2413793103448,38.74827586206897
487.3965517241379,40.42643678160919
488.55172413793105,42.18045977011494
489.7068965517241,43.394252873563225
490.86206896551727,45.01954022988506
492.01724137931035,46.01954022988506
493.17241379310343,47.171264367816086
494.32758620689657,48.11379310344828
495.48275862068965,49.127586206896545
496.6379310344828,49.693103448275856
497.7931034482759,50.03563218390804
498.94827586206895,49.64252873563219
500.1034482758621,48.87011494252874
501.2586206896552,47.67241379310345
502.41379310344826,45.80574712643678
503.5689655172414,43.16896551724138
504.7241379310345,39.274712643678164
505.87931034482756,36.36666666666667
507.0344827586207,35.286206896551725
508.1896551724138,35.39195402298851
509.3448275862069,35.96896551724138
510.5,36.47241379310345
511.6551724137931,37.210344827586205
512.8103448275862,37.49080459770115
513.9655172413793,37.934482758620696
515.1206896551724,38.11379310344828
516.2758620689655,38.254022988505746
517.4310344827586,38.368965517241385
518.5862068965517,38.713793103448275
519.7413793103449,38.890804597701155
520.8965517241379,39.08850574712644
522.051724137931,39.228735632183906
523.2068965517242,39.249425287356324
